"{Andrea McPhee,Andromeda,Genevieve Cross,Lady Andromeda}","{Don Perlin,Kim DeMulder,Peter B. Gillis}","Andromeda Attumasen is a fictional character that appears in various comic book series published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/2/2d/Andromeda616.jpg","Andromeda","{Namor,Namor the Sub-Mariner}","{Durability,Superhuman strength}",0,0,949,0,0,"{Andromeda Attumasen}","{Homo mermanus}","Andromeda","{Deep Six,Defenders,Dragon Circle}",,"https://en.wikipedia.org/wiki/Andromeda_(Marvel_Comics)"
"{Anelle}","{Jack Kirby,Stan Lee}",,,,"Anelle","{}","{Shapeshifting}",0,0,618,0,0,"{Anelle}","{}","Anelle","{Empire,Skrull}",,"https://en.wikipedia.org/wiki/Anelle"
"{Angar the Screamer,Master of the Mindstorm,Scream,Voice}","{Gene Colan,John Tartaglione,Steve Gerber}","Angar the Screamer (David Alan Angar, also known as Scream) is a fictional character, a Marvel Comics supervillain.",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Daredevil_cover_-_number_101.jpg/250px-Daredevil_cover_-_number_101.jpg","Angar the Screamer","{Screaming Mimi,Songbird}","{Flight,Immunity to physical harm,Sonic form,Sonokinesis,Superhuman scream}",0,0,1205,0,0,"{David Alan Angar}","{}","Angar the Screamer","{New Revengers,Redeemers}",,"https://en.wikipedia.org/wiki/Angar_the_Screamer"
"{The Angel,Thomas Halloway,Tom Halloway}","{Paul Gustavson,Writer unconfirmed}","The Angel (Thomas Halloway, often shortened to Tom Halloway) is a fictional character, a superhero in Marvel Comics Universe.","http://i.annihil.us/u/prod/marvel/i/mg/6/50/537b9f24ab731.gif","http://i.annihil.us/u/prod/marvel/i/mg/d/03/531769834b15f/standard_xlarge.jpg","Angel (Thomas Halloway)","{}","{Excellent acrobat,Flight via mystic cape,Hand to hand combatant,Occult scholar,Other weapons,Pilot,Skilled detective,Use of knives}",4,0,1078,4,4,"{Simon Halloway,Thomas Halloway}","{}","Angel","{All-Winners Squad,Scourge of the Underworld,Scourges of the Underworld,V-Battalion}","http://marvel.com/characters/1/angel","https://en.wikipedia.org/wiki/Angel_(Thomas_Halloway)"
"{Angel Dust,Christine,Dusty}","{Geoff Johns,Shawn Martinbrough}","Angel Dust (Christine) is a fictional mutant character in the Marvel Comics Universe.",,,"Angel Dust","{}","{Agility,Enhanced speed,Stamina,Superhuman strength}",0,0,67651,0,0,"{Christina,Christine}","{Mutant}","Angel Dust","{Morlocks}",,"https://en.wikipedia.org/wiki/Angel_Dust_(comics)"
"{Angel,Angel Salvadore,Tempest}","{Ethan Van Sciver,Grant Morrison}","Angel Salvadore, also known by her codename Tempest, is a fictional character created by Grant Morrison and Ethan Van Sciver, appearing in comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/TempestAngelSalvadore.jpg/250px-TempestAngelSalvadore.jpg","Angel Salvadore","{}","{Acid spit,Flight,Insectoid physiology}",0,0,5809,0,0,"{Angel Salvadore}","{Decimation,Mutant}","Angel Salvadore","{Brotherhood of Mutants,Exemplars training squad,Hellfire Club,New Warriors,Special Class,Teen Brigade,X-Mansion,Xavier Institute}",,"https://en.wikipedia.org/wiki/Angel_Salvadore"
"{Angela,The Hunter}","{Neil Gaiman,Todd McFarlane}","Angela is a fictional comic book superhero created by author Neil Gaiman and artist Todd McFarlane.","http://x.annihil.us/u/prod/marvel/i/mg/3/80/545a831f39a18.gif","http://x.annihil.us/u/prod/marvel/i/mg/7/00/545a82f59dd73/standard_xlarge.jpg","Angela","{}","{Agility,Ant,Endurance,Flight,Hand-to-hand combat,Immortality,Master,Reflexes,Reflexes and,Speed,Stamina,Superhuman strength}",0,0,8515,0,0,"{Angela Odinsdottir}","{Asgard}","Angela","{Guardians of the Galaxy,Guardians of the Galaxy (2008 team)}","http://marvel.com/characters/3455/angela","https://en.wikipedia.org/wiki/Angela_(comics)"
"{Ani-Mator}","{Bret Blevins,Louise Simonson}","The Ani-Mator (Dr. Frederick Animus) is a fictional character in the Marvel Universe.",,"https://upload.wikimedia.org/wikipedia/en/0/05/AniMator.png","Ani-Mator","{}","{}",0,0,296,0,0,"{Dr. Frederick Animus}","{Human}","Ani-Mator","{Creatures of Paradise,The Right}",,"https://en.wikipedia.org/wiki/Ani-Mator"
"{Delphine Courtney,Guardian,James MacDonald Hudson}","{John Byrne}",,,,"Anne-Marie Cortez","{}","{Flight,Super-strength}",0,0,202,0,0,"{MX39147}","{}","Anne-Marie Cortez","{Omega Flight}",,"https://en.wikipedia.org/wiki/Anne-Marie_Cortez"
"{Annex}","{Jack C. Harris,Tom Lyle}","Annex (Alexander Ellis) is a fictional character of the Marvel Universe, associated with Spider-Man.",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Annex_%28Marvel_Comics_character%29.jpg/250px-Annex_%28Marvel_Comics_character%29.jpg","Annex","{}","{Flight,Weapon creation}",0,0,413,0,0,"{Alexander Ellis}","{}","Annex","{Initiative,The Initiative}",,"https://en.wikipedia.org/wiki/Annex_(comics)"
"{Ahmyor,Annihilus,Lord of the Negative Zone,the Living Death that Walks}","{Jack Kirby,Stan Lee}","Annihilus is a fictional character appearing in American comic books published by Marvel Comics.",,"http://i.annihil.us/u/prod/marvel/i/mg/5/f0/528d31f20a2f6/standard_xlarge.jpg","Annihilus","{Blastaar}","{Agility,Chitinous,Durability,Energy,Energy blasts,Exoskeleton,Flight,Molecular manipulation,Reflexes,Slowed aging process,Speed,Stamina,Superhuman strength}",33,0,4956,18,33,"{}","{Arthrosian}","Annihilus","{Annihilation,Annihilation Wave}","http://marvel.com/characters/154/annihilus","https://en.wikipedia.org/wiki/Annihilus"
"{Anole}","{Carlo Barberi,Christina Weir,Nunzio DeFilippis}","Anole (Victor Borkowski) is a fictional mutant superhero in the Marvel Universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002e635ddd9/standard_xlarge.jpg","Anole","{}","{Balance,Camouflage,Coordination,Green scaly skin,Prehensile sticky tongue,Reflexes/reactions,Regeneration,Speed,Spiked head carapace,Superhuman agility,Wallcrawling}",1,0,1532,1,1,"{Vic,Victor Borkowski}","{Mutant}","Anole","{Alpha Squadron,Alpha Squadron training squad,Jean Grey School Students,New X-Men,X-Mansion,X-Men,X-Men-In-Training,Xavier Institute,Young X-Men}","http://marvel.com/characters/155/anole","https://en.wikipedia.org/wiki/Anole_(comics)"
"{Answer}","{Al Milgrom,Dan Jurgens,Jim Mooney}","The Answer is the name of three fictional comic book characters, owned by Marvel Comics and appearing in that company's Marvel Universe.",,,"Answer","{Crimson Dynamo}","{Intuition,Superhuman intelligence,Superhuman strength}",0,0,586,0,0,"{Aaron Nicholson,David Ferrari}","{Human Mutate}","Answer","{Furnace,HYDRA,Hydra,S.H.I.E.L.D,United States Army}",,"https://en.wikipedia.org/wiki/Answer_(comics)"
"{Ant-Man,Scott Lang}","{David Michelinie,John Byrne}","Ant-Man (Scott Lang) is a fictional superhero appearing in American comic books published by Marvel Comics.","http://x.annihil.us/u/prod/marvel/i/mg/6/b0/537ba0e6d1879.gif","http://i.annihil.us/u/prod/marvel/i/mg/e/20/52696868356a0/standard_xlarge.jpg","Ant-Man (Scott Lang)","{}","{A limited air supply,Electronics expert,Size manipulation,Subatomic universes}",8,0,30941,4,7,"{Scott Edward Harris Lang}","{}","Ant-Man","{Avengers,Defenders,Fantastic Four,Future Foundation,Heroes for Hire,Stark Industries}","http://marvel.com/characters/2/ant-man","https://en.wikipedia.org/wiki/Ant-Man_(Scott_Lang)"
"{Anthem}","{Barry Kitson,Matt Fraction}",,,"https://upload.wikimedia.org/wikipedia/en/9/9b/Anthem_%28comics%29.jpg","Anthem","{}","{Blast power,Electricity control,Flight}",0,0,126,0,0,"{}","{}","Anthem","{The Order}",,"https://en.wikipedia.org/wiki/Anthem_(comics)"
"{Anya Corazon,Araña,Arañita,Spider-Girl,the Hunter}","{Fiona Avery,Mark Brooks}","Anya Sofia Corazon is a fictional half Mexican and half Puerto Rican superheroine in the Marvel Comics Universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/a/10/528d369de3e4f/standard_xlarge.jpg","Spider-Girl (Anya Corazon)","{Ms. Marvel,Spider-Man,Spider-Woman,Spider-Woman (Jessica Drew)}","{Agility,Balance,Coordination,Create a blue,Endurance,Reflexes/reactions,Speed,Stamina,Superhuman strength,Symbiote}",34,1,3582,8,43,"{Anya Sofia Corazon}","{}","Spider-Girl","{Avengers Academy,Civil War,SHRA Training Program,Spider-Verse,The Spider Society,Web Warriors,WebCorps,Young Allies,Young Allies (Heroic Age)}","http://marvel.com/characters/2171/spider-girl","https://en.wikipedia.org/wiki/Anya_Corazon"
"{Ape-Man,Ape-Man II,Ape-Man III,Gort,Monk Keefer}","{Don Heck,Gene Colan,Jo Duffy,Roger McKenzie,Stan Lee}","Ape-Man is the name of three characters in Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/a/af/ApeMan.jpg","Ape-Man","{}","{Agility,Ape-like appearance,Considerable strength,Durability,Enhanced agility,Excellent boxer,Reflexes,Superhuman strength,Use of t-ray gun,Wrestler}",0,0,365,0,0,"{Gordon Keefer,Roy McVey}","{}","Ape-Man","{Ani-Men,Unholy Three}",,"https://en.wikipedia.org/wiki/Ape-Man"
"{Apex}","{Dennis Hopeless,Kev Walker}","Apex (Katy Bashir) is a fictional character from Marvel Comics.",,,"Apex","{}","{Technopath}",0,0,515,0,0,"{Katy Bashir}","{}","Apex","{}",,"https://en.wikipedia.org/wiki/Apex_(comics)"
"{Apocalypse,En Sabah Nur,Genesis,The First One,Various mythological deities}","{Jackson Guice,Louise Simonson}","Apocalypse, also known as En Sabah Nur, is a fictional supervillain that appears in American comic books published by Marvel Comics.",,"http://x.annihil.us/u/prod/marvel/i/mg/f/e0/526166076a1d0/standard_xlarge.jpg","Apocalypse","{Mister Sinister,Ozymandias}","{Brain–computer interface,Endurance,Energy manipulation,Genius-level intellect,Immortality,Longevity,Mass manipulation,Power mimicry,Superhuman strength,Technopathy,Telekinesis,Telepathy}",71,7,326893,37,68,"{}","{Mutant}","Apocalypse","{Alliance of Evil,Clan Akkaba,Dark Riders,Four Horsemen,Horsemen of Apocalypse,S.H.I.E.L.D}","http://marvel.com/characters/166/apocalypse","https://en.wikipedia.org/wiki/Apocalypse_(comics)"
"{Apocalypse Twins}","{Olivier Coipel,Rick Remender}","The Apocalypse Twins are two supervillains from Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Apocalypse_Twins.jpg/225px-Apocalypse_Twins.jpg","Apocalypse Twins","{}","{Acid generation,Chronokinesis,Energy razors,Flight,Time-space synesthesia}",0,0,4862,0,0,"{Eimin Worthington,Uriel,Uriel and Eimin Worthington}","{Mutant}","Apocalypse Twins","{}",,"https://en.wikipedia.org/wiki/Apocalypse_Twins"
"{Aquarius,Virgo}","{Dennis O'Neil,Luke McDonnell,Roy Thomas,Sal Buscema}","Aquarius is the name of different fictional characters in Marvel Comics.",,,"Aquarius","{}","{}",0,0,283,0,0,"{Darren Bentley,Zachary Drebb}","{}","Aquarius","{Zodiac}",,"https://en.wikipedia.org/wiki/Aquarius_(Marvel_Comics)"
"{Aqueduct,Water Wizard}","{Don Heck,Jim Shooter}","Aqueduct (Peter van Zante), originally known as Water Wizard, is a fictional character that appears in comic books published by Marvel Comics.",,"http://x.annihil.us/u/prod/marvel/i/mg/5/50/4c0035b3630cd/standard_xlarge.jpg","Aqueduct","{}","{Water manipulation}",0,0,512,0,0,"{Peter van Zante}","{}","Aqueduct","{Force of Nature,Masters of Evil,Thunderbolts}","http://marvel.com/characters/169/aqueduct","https://en.wikipedia.org/wiki/Aqueduct_(comics)"
"{Arabian Knight}","{Al Milgrom,Bill Mantlo,Christos Gage,Mike Perkins,Reginald Hudlin,Scot Eaton}","Arabian Knight is a title used by three fictional characters appearing in the comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Arabianknightmu0.jpg/225px-Arabianknightmu0.jpg","Arabian Knight","{}","{Exceptional swordsman,Resistance to injury,Sash,Scimitar,Use of magic carpet,Use of magic sash}",0,0,813,0,0,"{Abdul Qamar,Navid Hashim}","{}","Arabian Knight","{Desert Sword,Pantheon}",,"https://en.wikipedia.org/wiki/Arabian_Knight_(comics)"
"{Aragorn,Hellhorse}","{George Tuska,Roy Thomas}","Aragorn was a fictional winged horse that has served as a mount for various characters in Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/ValkyrieDefenders4.jpg/200px-ValkyrieDefenders4.jpg","Aragorn","{Black Knight,Black Knight (Dane Whitman),Valkyrie}","{Enhanced intelligence,Experienced battle steed}",0,0,513,0,0,"{Aragorn}","{}","Aragorn","{}",,"https://en.wikipedia.org/wiki/Aragorn_(comics)"
"{A.R. Cadenski,Arcade,Mad Monk,Mad Monk,Pinball Wizard,Mister A,Pinball Wizard}","{Chris Claremont,John Byrne}","Arcade is a fictional character, a supervillain in the Marvel Comics Universe.Arcade became one of the more popular villains in the Marvel Comics universe during the 1980s, and did battle with many other superheroes.",,"http://i.annihil.us/u/prod/marvel/i/mg/2/a0/4c0042091ab69/standard_xlarge.jpg","Arcade","{Mastermind (Martinique Jason),Miss Locke,Mister Chambers,White Rabbit}","{Energy sources,Force field generation,Genius intelligence,Matter manipulation,Motor function control,Near invulnerability,Telekinesis,Via technology}",18,1,2651,13,14,"{}","{}","Arcade","{Crazy Gang}","http://marvel.com/characters/178/arcade","https://en.wikipedia.org/wiki/Arcade_(Marvel_Comics)"
"{Arcanna,Moonglow}","{Don Perlin,Gary Frank,J. M. DeMatteis,J. Michael Straczynski}","Arcanna is the name of two different fictional comic book characters in the Marvel Comics multiverse.",,,"Arcanna","{}","{Flight,Magic abilities,Psychic awareness}",0,0,684,0,0,"{Arcanna Jones}","{}","Arcanna","{Squadron Supreme (Earth-31916),Squadron Supreme (Earth-712)}",,"https://en.wikipedia.org/wiki/Arcanna"
"{Archer,Jude Black}","{Howard Mackie}","Archer, who later took the identity of deceased international criminal and wife abuser, Jude Black, is a fictional mutant character in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/5/5b/Archerxf140.jpg","Archer","{}","{Energy blasts,Energy form,Superhuman agility}",0,0,389,0,0,"{}","{Mutant}","Archer","{Xavier Security Enforcers,Xavier's Security Enforcers}",,"https://en.wikipedia.org/wiki/Archer_(Marvel_Comics)"
"{Arclight}","{Chris Claremont}","Arclight (Philippa Sontag) is a mutant supervillainess in the Marvel Comics universe.",,"http://x.annihil.us/u/prod/marvel/i/mg/5/f0/4c0042067fd8b/standard_xlarge.jpg","Arclight","{}","{Durability,Geo tremors,Resiliency,Stamina,Superhuman strength}",13,3,2459,5,12,"{Philippa Sontag}","{Mutant}","Arclight","{Femizons,Marauders,The 198}","http://marvel.com/characters/182/arclight","https://en.wikipedia.org/wiki/Arclight_(comics)"
"{Ares,God of War,John Aaron,Mars,Mister Talon,The Warhawk}","{Jack Kirby,Stan Lee}","Ares is a fictional character, a deity in the Marvel Comics Universe based on the Greek god of the same name.",,"http://i.annihil.us/u/prod/marvel/i/mg/c/10/535ff3daea603/standard_xlarge.jpg","Ares","{}","{Agility,Durability,Immunity to all diseases,Infections,Magic manipulation,Shapeshifting,Speed,Stamina,Superhuman strength,Virtual immortality}",41,4,3193,17,43,"{Ares}","{}","Ares","{Dark Avengers,Gods of Olympus,Mighty Avengers,Olympians,The Mighty Avengers,Warhawks}","http://marvel.com/characters/183/ares","https://en.wikipedia.org/wiki/Ares_(Marvel_Comics)"
"{Ariel}","{Jo Duffy,Kerry Gammill}","Ariel is a fictional character, an extraterrestrial mutant in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/1/1c/ArielC.png","Ariel","{}","{Psychic persuasion}",0,0,1193,0,0,"{Ariel}","{Mutant}","Ariel","{Fallen Angels,X-Men}",,"https://en.wikipedia.org/wiki/Ariel_(comics)"
"{Aries,Lucifer}","{Al Milgrom,Bob Brown,Brian Michael Bendis,David Anthony Kraft,Dennis O'Neil,Duncan Rouleau,Keith Giffen,Luke McDonnell,Mark Bagley,Steve Englehart,Steven T. Seagle}","The incarnations of Aries are Marvel Comics supervillains who were members of incarnations of the supervillain group, the Zodiac.In the history of the Marvel Universe, seven different characters have assumed the role of Aries.",,,"Aries","{}","{Enhanced strength,Had horns,Shapshifting ability,Wielded a gun,Zodiac key}",0,0,391,0,0,"{Grover Raymond,Marcus Lassiter,Unrevealed}","{}","Aries","{Scorpio,Zodiac,Zodiac Cartel}",,"https://en.wikipedia.org/wiki/Aries_(comics)"
"{Arkon,Arkon the Imperion,Arkon the Magnificent}","{John Buscema,Roy Thomas}","Arkon is a fictional character in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/6/6c/ArkonC.png","Arkon","{Enchantress}","{A shield,Agility,Durability,Reflexes,Speed,Stamina,Superhuman strength,Swordsman}",0,0,1424,0,0,"{}","{}","Arkon","{}",,"https://en.wikipedia.org/wiki/Arkon"
"{Dillo,Armadillo,Awesome Armadillo,Mr. A,Tony}","{Dennis Janke,Mark Gruenwald,Paul Neary}","Armadillo (Antonio Rodriguez), is a fictional character, a supervillain in the Marvel Comics universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/2/40/4c0032754da02/standard_xlarge.jpg","Armadillo","{}","{Armored hide,Durability,Hardened claws,Hardened talons,Skilled street fighter,Stamina,Superhuman strength}",0,0,788,0,0,"{Antonio Rodriguez}","{}","Armadillo","{HYDRA,Hydra,Rangers,Sinister Six,Sinister Sixteen,The Rangers,Unlimited Class Wrestling Federation,Vil-Anon,teen}","http://marvel.com/characters/189/armadillo","https://en.wikipedia.org/wiki/Armadillo_(comics)"
"{Armless Tiger Man}","{Al Bellman,Paul Gustavson}","Armless Tiger Man is a supervillain in Marvel Comics.",,,"Armless Tiger Man","{}","{Bite people,Nimble tasks of agility,Swing on a rope}",0,0,438,0,0,"{Gustav Hertz}","{Human}","Armless Tiger Man","{}",,"https://en.wikipedia.org/wiki/Armless_Tiger_Man"
"{Armor}","{John Cassaday,Joss Whedon}","Armor (Hisako Ichiki (市来 久子, Ichiki Hisako)) is a fictional character who exists in Marvel Comics' shared universe, the Marvel Universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002e6cbf990/standard_xlarge.jpg","Armor","{}","{Agility,Dexterity,Durability,Endurance,Invulnerability,Reflexes,Stamina}",5,0,2201,2,5,"{Hisako Ichiki}","{Mutant}","Armor","{Jean Grey School Students,New X-Men,Paladins training squad,X-Mansion,X-Men,X-Men-In-Training,Xavier Institute}","http://marvel.com/characters/191/armor","https://en.wikipedia.org/wiki/Armor_(comics)"
"{Armory,Violet Lightner}","{Dan Slott,Stefano Caselli}","Armory (Violet Lightner) is a fictional character in the Marvel Universe.",,"https://upload.wikimedia.org/wikipedia/en/2/27/AVNINITANN001_cov_col.jpg","Armory","{}","{}",0,0,490,0,0,"{Violet Lightner}","{Human}","Armory","{The Initiative}",,"https://en.wikipedia.org/wiki/Armory_(comics)"
"{The Bio-Fanatic}","{Jack Kirby}","The frail, dwarfish Arnim Zola was born in 1930s Switzerland where he became the world's leading biochemist and genetic engineer.",,"http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00393a4cb7c/standard_xlarge.jpg","Arnim Zola","{Red Skull}","{Esp box,Genius biochemist,Mind control,Mind ray,Mind transfer,Scientist}",6,1,8290,5,5,"{}","{}","Arnim Zola","{}","http://marvel.com/characters/2790/arnim_zola","https://en.wikipedia.org/wiki/Arnim_Zola"
